0.004366667,-0.005722046
0.011033333,-0.005722046
0.0177,-0.004291534
0.024366667,-0.001430511
0.031033333,0.003814697
0.0377,0.01001358
0.044366667,0.016212463
0.051033333,0.020980835
0.0577,0.024795532
0.064366667,0.028133392
0.071033333,0.030517578
0.0777,0.03194809
0.084366667,0.032901764
0.091033333,0.032901764
0.0977,0.03194809
0.104366667,0.030517578
0.111033333,0.029087067
0.1177,0.027179718
0.124366667,0.025272369
0.131033333,0.023365021
0.1377,0.022411346
0.144366667,0.021457672
0.151033333,0.020503998
0.1577,0.020027161
0.164366667,0.020027161
0.171033333,0.020503998
0.1777,0.020027161
0.184366667,0.018596649
0.191033333,0.017642975
0.1977,0.016689301
0.204366667,0.015258789
0.211033333,0.01335144
0.2177,0.011444092
0.224366667,0.010490417
0.231033333,0.01001358
0.2377,0.010490417
0.244366667,0.010967255
0.251033333,0.011920929
0.2577,0.012874603
0.264366667,0.014305115
0.271033333,0.015735626
0.2777,0.016212463
0.284366667,0.015735626
0.291033333,0.016212463
0.2977,0.016212463
0.304366667,0.014781952
0.311033333,0.012874603
0.3177,0.010490417
0.324366667,0.009059906
0.331033333,0.008106232
0.3377,0.008106232
0.344366667,0.008583069
0.351033333,0.009536743
0.3577,0.010967255
0.364366667,0.012397766
0.371033333,0.012874603
0.3777,0.012397766
0.384366667,0.011444092
0.391033333,0.011444092
0.3977,0.011444092
0.404366667,0.011444092
0.411033333,0.011920929
0.4177,0.011920929
0.424366667,0.011920929
0.431033333,0.011920929
0.4377,0.011444092
0.444366667,0.010967255
0.451033333,0.009536743
0.4577,0.007629395
0.464366667,0.004768372
0.471033333,0.001430511
0.4777,-0.001430511
0.484366667,-0.00333786
0.491033333,-0.002861023
0.4977,-0.001430511
0.504366667,0.000476837
0.511033333,0.002384186
0.5177,0.003814697
0.524366667,0.00333786
0.531033333,0.002384186
0.5377,0.001907349
0.544366667,0.001907349
0.551033333,0.001907349
0.5577,0.001907349
0.564366667,0.001907349
0.571033333,0.001430511
0.5777,0.000476837
0.584366667,-0.000953674
0.591033333,-0.002384186
0.5977,-0.00333786
0.604366667,-0.003814697
0.611033333,-0.00333786
0.6177,-0.002861023
0.624366667,-0.001907349
0.631033333,-0.001430511
0.6377,-0.000476837
0.644366667,-0.000953674
0.651033333,-0.001430511
0.6577,-0.002384186
0.664366667,-0.002384186
0.671033333,-0.001907349
0.6777,-0.000953674
0.684366667,0
0.691033333,0
0.6977,-0.001907349
0.704366667,-0.005722046
0.711033333,-0.009536743
0.7177,-0.012397766
0.724366667,-0.015258789
0.731033333,-0.016689301
0.7377,-0.016689301
0.744366667,-0.014305115
0.751033333,-0.011444092
0.7577,-0.009536743
0.764366667,-0.009059906
0.771033333,-0.008583069
0.7777,-0.008106232
0.784366667,-0.008106232
0.791033333,-0.008583069
0.7977,-0.008583069
0.804366667,-0.008106232
0.811033333,-0.007152557
0.8177,-0.006198883
0.824366667,-0.005722046
0.831033333,-0.005245209
0.8377,-0.003814697
0.844366667,-0.002384186
0.851033333,-0.000476837
0.8577,0
0.864366667,0
0.871033333,-0.000476837
0.8777,-0.001907349
0.884366667,-0.00333786
0.891033333,-0.004291534
0.8977,-0.004291534
0.904366667,-0.003814697
0.911033333,-0.00333786
0.9177,-0.002384186
0.924366667,-0.002384186
0.931033333,-0.002384186
0.9377,-0.00333786
0.944366667,-0.005245209
0.951033333,-0.008106232
0.9577,-0.010490417
0.964366667,-0.011444092
0.971033333,-0.012397766
0.9777,-0.011920929
0.984366667,-0.010490417
0.991033333,-0.008583069
0.9977,-0.007152557
1.004366667,-0.006198883
1.011033333,-0.005722046
1.0177,-0.005245209
1.024366667,-0.004291534
1.031033333,-0.003814697
1.0377,-0.00333786
1.044366667,-0.00333786
1.051033333,-0.00333786
1.0577,-0.00333786
1.064366667,-0.002861023
1.071033333,-0.002861023
1.0777,-0.001907349
1.084366667,0
1.091033333,0.001430511
1.0977,0.000476837
1.104366667,-0.001907349
1.111033333,-0.004291534
1.1177,-0.005722046
1.124366667,-0.007629395
1.131033333,-0.009536743
1.1377,-0.010490417
1.144366667,-0.01001358
1.151033333,-0.01001358
1.1577,-0.010967255
1.164366667,-0.012397766
1.171033333,-0.012874603
1.1777,-0.01335144
1.184366667,-0.014305115
1.191033333,-0.015258789
1.1977,-0.015258789
1.204366667,-0.014305115
1.211033333,-0.011920929
1.2177,-0.007629395
1.224366667,-0.002384186
1.231033333,0.003814697
1.2377,0.010490417
1.244366667,0.017642975
1.251033333,0.025272369
1.2577,0.032901764
1.264366667,0.041484833
1.271033333,0.050544739
1.2777,0.059127808
1.284366667,0.066757202
1.291033333,0.072479248
1.2977,0.07724762
1.304366667,0.082969666
1.311033333,0.088214874
1.3177,0.092983246
1.324366667,0.098705292
1.331033333,0.104427338
1.3377,0.109195709
1.344366667,0.112533569
1.351033333,0.116348267
1.3577,0.119686127
1.364366667,0.123023987
1.371033333,0.126361847
1.3777,0.131130219
1.384366667,0.13589859
1.391033333,0.140666962
1.3977,0.144004822
1.404366667,0.147342682
1.411033333,0.149726868
1.4177,0.151157379
1.424366667,0.151634216
1.431033333,0.151157379
1.4377,0.150680542
1.444366667,0.150203705
1.451033333,0.150680542
1.4577,0.152111053
1.464366667,0.154972076
1.471033333,0.158309937
1.4777,0.162124634
1.484366667,0.165939331
1.491033333,0.168800354
1.4977,0.169754028
1.504366667,0.168800354
1.511033333,0.16784668
1.5177,0.167369843
1.524366667,0.167369843
1.531033333,0.167369843
1.5377,0.16784668
1.544366667,0.168323517
1.551033333,0.169277191
1.5577,0.169754028
1.564366667,0.170707703
1.571033333,0.172138214
1.5777,0.173568726
1.584366667,0.175476074
1.591033333,0.177383423
1.5977,0.17786026
1.604366667,0.17786026
1.611033333,0.178337097
1.6177,0.17786026
1.624366667,0.176906586
1.631033333,0.175952911
1.6377,0.175952911
1.644366667,0.176429749
1.651033333,0.177383423
1.6577,0.178813934
1.664366667,0.180721283
1.671033333,0.182151794
1.6777,0.183105469
1.684366667,0.183105469
1.691033333,0.182628632
1.6977,0.183105469
1.704366667,0.183582306
1.711033333,0.184059143
1.7177,0.18453598
1.724366667,0.185489655
1.731033333,0.187397003
1.7377,0.189781189
1.744366667,0.192642212
1.751033333,0.195503235
1.7577,0.200748444
1.764366667,0.208377838
1.771033333,0.21648407
1.7777,0.224113464
1.784366667,0.232696533
1.791033333,0.242710114
1.7977,0.25177002
1.804366667,0.257492065
1.811033333,0.257968903
1.8177,0.251293182
1.824366667,0.233650208
1.831033333,0.200271606
1.8377,0.148296356
1.844366667,0.077724457
1.851033333,-0.010967255
1.8577,-0.116348267
1.864366667,-0.23651123
1.871033333,-0.364780426
1.8777,-0.494480133
1.884366667,-0.618457794
1.891033333,-0.728130341
1.8977,-0.815391541
1.904366667,-0.873088837
1.911033333,-0.895500183
1.9177,-0.87928772
1.924366667,-0.819206238
1.931033333,-0.711917877
1.9377,-0.556945801
1.944366667,-0.36239624
1.951033333,-0.138759613
1.9577,0.101089478
1.964366667,0.35238266
1.971033333,0.627994537
1.9777,0.963687897
1.984366667,1.414299011
1.991033333,2.028942108
1.9977,2.822875977
2.004366667,3.749370575
2.011033333,4.71162796
2.0177,5.620956421
