399.23	60.461
401.16	80.072
403.09	90.065
405.02	92.313
406.95	92.442
408.87	93.151
410.8	94.236
412.73	94.507
414.66	94.537
416.59	94.708
418.52	95.155
420.45	95.222
422.38	95.261
424.3	95.311
426.23	95.607
428.16	95.647
430.09	95.704
432.02	95.668
433.95	95.837
435.88	95.826
437.8	95.914
439.73	95.883
441.66	96.006
443.59	95.928
445.52	95.967
447.45	95.899
449.38	96.006
451.31	95.915
453.23	95.937
455.16	95.833
457.09	95.933
459.02	95.883
460.95	95.98
462.88	95.918
464.81	96.02
466.73	95.949
468.66	96.042
470.59	95.99
472.52	96.106
474.45	96.03
476.38	96.104
478.31	96.011
480.24	96.083
482.16	95.967
484.09	96.031
486.02	95.958
487.95	96.084
489.88	96.021
491.81	96.118
493.74	96.036
495.66	96.129
497.59	96.018
499.52	96.067
501.45	95.935
503.38	95.998
505.31	95.881
507.24	95.956
509.17	95.857
511.09	95.951
513.02	95.844
514.95	95.921
516.88	95.811
518.81	95.9
520.74	95.795
522.67	95.889
524.6	95.797
526.52	95.903
528.45	95.803
530.38	95.905
532.31	95.821
534.24	95.939
536.17	95.837
538.1	95.929
540.02	95.828
541.95	95.936
543.88	95.821
545.81	95.899
547.74	95.782
549.67	95.898
551.6	95.808
553.53	95.911
555.45	95.79
557.38	95.877
559.31	95.744
561.24	95.821
563.17	95.701
565.1	95.831
567.03	95.767
568.95	95.923
570.88	95.853
572.81	95.998
574.74	95.908
576.67	96.018
578.6	95.894
580.53	96.003
582.46	95.9
584.38	96.022
586.31	95.903
588.24	96.004
590.17	95.88
592.1	95.988
594.03	95.863
595.96	95.962
597.88	95.832
599.81	95.941
601.74	95.821
603.67	95.938
605.6	95.836
607.53	95.988
609.46	95.909
611.39	96.045
613.31	95.916
615.24	96.014
617.17	95.886
619.1	96.016
621.03	95.914
622.96	96.046
624.89	95.935
626.81	96.071
628.74	95.978
630.67	96.138
632.6	96.058
634.53	96.219
636.46	96.136
638.39	96.305
640.32	96.234
642.24	96.407
644.17	96.315
646.1	96.46
648.03	96.361
649.96	96.53
651.89	96.457
653.82	96.626
655.75	96.525
657.67	96.671
659.6	96.576
661.53	96.738
663.46	96.621
665.39	96.721
667.32	96.557
669.25	96.681
671.17	96.598
673.1	96.794
675.03	96.727
676.96	96.905
678.89	96.822
680.82	96.992
682.75	96.892
684.68	97.044
686.6	96.94
688.53	97.105
690.46	97.013
692.39	97.187
694.32	97.113
696.25	97.317
698.18	97.267
700.1	97.476
702.03	97.416
703.96	97.619
705.89	97.559
707.82	97.761
709.75	97.693
711.68	97.881
713.61	97.796
715.53	97.968
717.46	97.87
719.39	98.035
721.32	97.936
723.25	98.112
725.18	98.04
727.11	98.252
729.03	98.204
730.96	98.414
732.89	98.341
734.82	98.524
736.75	98.44
738.68	98.632
740.61	98.562
742.54	98.762
744.46	98.69
746.39	98.876
748.32	98.779
750.25	98.934
752.18	98.811
754.11	98.961
756.04	98.847
757.96	98.995
759.89	98.852
761.82	98.964
763.75	98.815
765.68	98.969
767.61	98.892
769.54	99.11
771.47	99.06
773.39	99.265
775.32	99.177
777.25	99.343
779.18	99.229
781.11	99.38
783.04	99.26
784.97	99.416
786.89	99.306
788.82	99.462
790.75	99.334
792.68	99.473
794.61	99.348
796.54	99.501
798.47	99.379
800.4	99.523
802.32	99.407
804.25	99.58
806.18	99.49
808.11	99.657
810.04	99.531
811.97	99.657
813.9	99.502
815.83	99.614
817.75	99.469
819.68	99.623
821.61	99.546
823.54	99.772
825.47	99.76
827.4	100.04
829.33	100.08
831.25	100.39
833.18	100.43
835.11	100.73
837.04	100.74
838.97	101
840.9	100.98
842.83	101.22
844.76	101.17
846.68	101.37
848.61	101.29
850.54	101.44
852.47	101.32
854.4	101.46
856.33	101.32
858.26	101.43
860.18	101.29
862.11	101.42
864.04	101.3
865.97	101.47
867.9	101.37
869.83	101.52
871.76	101.4
873.69	101.55
875.61	101.45
877.54	101.61
879.47	101.5
881.4	101.65
883.33	101.54
885.26	101.7
887.19	101.61
889.11	101.79
891.04	101.73
892.97	101.94
894.9	101.91
896.83	102.15
898.76	102.13
900.69	102.37
902.62	102.34
904.54	102.56
906.47	102.5
908.4	102.68
910.33	102.59
912.26	102.73
914.19	102.61
916.12	102.73
918.04	102.6
919.97	102.71
921.9	102.57
923.83	102.67
925.76	102.52
927.69	102.6
929.62	102.42
931.55	102.49
933.47	102.32
935.4	102.4
937.33	102.24
939.26	102.35
941.19	102.21
943.12	102.33
945.05	102.19
946.97	102.3
948.9	102.16
950.83	102.26
952.76	102.11
954.69	102.18
956.62	102
958.55	102.04
960.48	101.84
962.4	101.88
964.33	101.69
966.26	101.74
968.19	101.55
970.12	101.59
972.05	101.38
973.98	101.36
975.9	101.09
977.83	101.03
979.76	100.73
981.69	100.64
983.62	100.33
985.55	100.25
987.48	99.958
989.41	99.889
991.33	99.597
993.26	99.54
995.19	99.261
997.12	99.19
999.05	98.858
1000.9	98.71
1002.9	98.311
1004.8	98.113
1006.7	97.676
1008.6	97.447
1010.6	97.006
1012.5	96.812
1014.4	96.442
1016.4	96.333
1018.3	96.056
1020.2	96.035
1022.1	95.83
1024.1	95.858
1026	95.686
1027.9	95.734
1029.9	95.577
1031.8	95.632
1033.7	95.485
1035.6	95.557
1037.6	95.436
1039.5	95.533
1041.4	95.432
1043.4	95.537
1045.3	95.436
1047.2	95.531
1049.2	95.419
1051.1	95.5
1053	95.371
1054.9	95.426
1056.9	95.265
1058.8	95.276
1060.7	95.066
1062.7	95.026
1064.6	94.774
1066.5	94.71
1068.4	94.462
1070.4	94.424
1072.3	94.229
1074.2	94.266
1076.2	94.161
1078.1	94.286
1080	94.26
1081.9	94.444
1083.9	94.465
1085.8	94.682
1087.7	94.724
1089.7	94.946
1091.6	94.983
1093.5	95.193
1095.4	95.222
1097.4	95.428
1099.3	95.462
1101.2	95.672
1103.2	95.713
1105.1	95.93
1107	95.981
1108.9	96.2
1110.9	96.238
1112.8	96.424
1114.7	96.425
1116.7	96.583
1118.6	96.578
1120.5	96.746
1122.4	96.768
1124.4	96.973
1126.3	97.037
1128.2	97.275
1130.2	97.361
1132.1	97.604
1134	97.685
1135.9	97.91
1137.9	97.972
1139.8	98.186
1141.7	98.257
1143.7	98.479
1145.6	98.54
1147.5	98.722
1149.4	98.729
1151.4	98.856
1153.3	98.809
1155.2	98.875
1157.2	98.778
1159.1	98.827
1161	98.77
1162.9	98.902
1164.9	98.945
1166.8	99.157
1168.7	99.246
1170.7	99.459
1172.6	99.511
1174.5	99.655
1176.4	99.632
1178.4	99.716
1180.3	99.669
1182.2	99.759
1184.2	99.739
1186.1	99.845
1188	99.812
1189.9	99.872
1191.9	99.788
1193.8	99.811
1195.7	99.716
1197.7	99.742
1199.6	99.66
1201.5	99.703
1203.4	99.646
1205.4	99.714
1207.3	99.683
1209.2	99.775
1211.2	99.77
1213.1	99.875
1215	99.866
1216.9	99.944
1218.9	99.897
1220.8	99.932
1222.7	99.853
1224.7	99.87
1226.6	99.791
1228.5	99.807
1230.4	99.713
1232.4	99.696
1234.3	99.571
1236.2	99.533
1238.2	99.402
1240.1	99.355
1242	99.208
1243.9	99.138
1245.9	98.971
1247.8	98.885
1249.7	98.713
1251.7	98.62
1253.6	98.441
1255.5	98.337
1257.4	98.159
1259.4	98.082
1261.3	97.973
1263.2	97.994
1265.2	97.993
1267.1	98.102
1269	98.156
1270.9	98.278
1272.9	98.319
1274.8	98.42
1276.7	98.455
1278.7	98.56
1280.6	98.605
1282.5	98.717
1284.4	98.768
1286.4	98.883
1288.3	98.939
1290.2	99.05
1292.2	99.103
1294.1	99.212
1296	99.268
1297.9	99.371
1299.9	99.412
1301.8	99.492
1303.7	99.515
1305.7	99.581
1307.6	99.596
1309.5	99.652
1311.5	99.659
1313.4	99.705
1315.3	99.71
1317.2	99.766
1319.2	99.795
1321.1	99.875
1323	99.919
1325	99.992
1326.9	100.01
1328.8	100.06
1330.7	100.06
1332.7	100.08
1334.6	100.06
1336.5	100.05
1338.5	100.01
1340.4	100.01
1342.3	100.01
1344.2	100.05
1346.2	100.05
1348.1	100.05
1350	100.02
1352	100.01
1353.9	99.971
1355.8	99.942
1357.7	99.884
1359.7	99.82
1361.6	99.732
1363.5	99.663
1365.5	99.601
1367.4	99.557
1369.3	99.49
1371.2	99.405
1373.2	99.304
1375.1	99.22
1377	99.154
1379	99.094
1380.9	99.014
1382.8	98.918
1384.7	98.833
1386.7	98.781
1388.6	98.76
1390.5	98.725
1392.5	98.648
1394.4	98.523
1396.3	98.401
1398.2	98.301
1400.2	98.248
1402.1	98.204
1404	98.173
1406	98.129
1407.9	98.106
1409.8	98.079
1411.7	98.072
1413.7	98.037
1415.6	98.007
1417.5	97.959
1419.5	97.959
1421.4	97.978
1423.3	98.048
1425.2	98.092
1427.2	98.143
1429.1	98.152
1431	98.178
1433	98.166
1434.9	98.178
1436.8	98.172
1438.7	98.232
1440.7	98.291
1442.6	98.384
1444.5	98.419
1446.5	98.482
1448.4	98.531
1450.3	98.639
1452.2	98.69
1454.2	98.742
1456.1	98.753
1458	98.869
1460	99.018
1461.9	99.239
1463.8	99.399
1465.7	99.588
1467.7	99.733
1469.6	99.938
1471.5	100.11
1473.5	100.36
1475.4	100.61
1477.3	100.93
1479.2	101.16
1481.2	101.4
1483.1	101.5
1485	101.59
1487	101.58
1488.9	101.61
1490.8	101.64
1492.7	101.77
1494.7	101.83
1496.6	101.93
1498.5	101.96
1500.5	102.08
1502.4	102.1
1504.3	102.09
1506.2	101.94
1508.2	101.9
1510.1	101.89
1512	101.99
1514	101.98
1515.9	101.97
1517.8	101.83
1519.7	101.77
1521.7	101.66
1523.6	101.67
1525.5	101.63
1527.5	101.69
1529.4	101.66
1531.3	101.69
1533.2	101.63
1535.2	101.64
1537.1	101.51
1539	101.4
1541	101.19
1542.9	101.13
1544.8	101.08
1546.7	101.13
1548.7	101.03
1550.6	100.97
1552.5	100.77
1554.5	100.62
1556.4	100.32
1558.3	100.09
1560.2	99.846
1562.2	99.786
1564.1	99.672
1566	99.598
1568	99.361
1569.9	99.185
1571.8	98.915
1573.7	98.727
1575.7	98.425
1577.6	98.227
1579.5	97.97
1581.5	97.838
1583.4	97.598
1585.3	97.422
1587.3	97.128
1589.2	96.938
1591.1	96.659
1593	96.484
1595	96.202
1596.9	96.018
1598.8	95.735
1600.8	95.573
1602.7	95.339
1604.6	95.257
1606.5	95.123
1608.5	95.136
1610.4	95.059
1612.3	95.075
1614.3	94.953
1616.2	94.919
1618.1	94.783
1620	94.776
1622	94.669
1623.9	94.668
1625.8	94.57
1627.8	94.625
1629.7	94.603
1631.6	94.682
1633.5	94.608
1635.5	94.649
1637.4	94.644
1639.3	94.828
1641.3	94.914
1643.2	95.078
1645.1	95.096
1647	95.237
1649	95.28
1650.9	95.449
1652.8	95.518
1654.8	95.755
1656.7	95.928
1658.6	96.239
1660.5	96.403
1662.5	96.654
1664.4	96.772
1666.3	97.012
1668.3	97.127
1670.2	97.361
1672.1	97.489
1674	97.771
1676	97.952
1677.9	98.244
1679.8	98.37
1681.8	98.582
1683.7	98.668
1685.6	98.921
1687.5	99.109
1689.5	99.447
1691.4	99.628
1693.3	99.861
1695.3	99.905
1697.2	100.05
1699.1	100.09
1701	100.28
1703	100.34
1704.9	100.51
1706.8	100.56
1708.8	100.73
1710.7	100.76
1712.6	100.87
1714.5	100.8
1716.5	100.87
1718.4	100.87
1720.3	101.06
1722.3	101.13
1724.2	101.29
1726.1	101.25
1728	101.27
1730	101.12
1731.9	101.1
1733.8	101
1735.8	101.1
1737.7	101.17
